bv_raw,bv_nc,crc_raw,crc_nc,n_units_used,tag,dgp,rep,N,C,T_c,het_scale,nl_scale,factor_scale,bv_true
0.41415425871252104,0.07225299385946345,0.26262978792727404,0.09100169082795004,50,p1_T15,C,29,5,50,15,0.25,0.15,1.0,0.0
0.5110743832397431,0.15069606593455348,0.33208084945350513,0.14178039269355422,50,p1_T15,C,30,5,50,15,0.25,0.15,1.0,0.0
0.4944821916412283,0.12196817123119591,0.33293857511523944,0.1417521973280519,50,p1_T15,C,31,5,50,15,0.25,0.15,1.0,0.0
0.4077898550142369,0.08998111111313122,0.27525077944987675,0.09865811075298118,50,p1_T15,C,32,5,50,15,0.25,0.15,1.0,0.0
0.40972741174857463,0.06061216659282697,0.30015588628242934,0.11650011011249656,50,p1_T15,C,33,5,50,15,0.25,0.15,1.0,0.0
0.40799245249832894,0.12125401394846805,0.2473838475573677,0.07904278510232364,50,p1_T15,C,34,5,50,15,0.25,0.15,1.0,0.0
0.41436118125593985,0.11498530698232472,0.2611011431186184,0.08972108915882876,50,p1_T15,C,35,5,50,15,0.25,0.15,1.0,0.0
0.45034293763771727,0.10912451048639057,0.26891344716857074,0.09436048285653179,50,p1_T15,C,36,5,50,15,0.25,0.15,1.0,0.0
0.4695537966551153,0.08329138665889799,0.31969838045366356,0.1328130624313452,50,p1_T15,C,37,5,50,15,0.25,0.15,1.0,0.0
0.43589343733901004,0.04982082669066832,0.30982166871973177,0.12489172968372757,50,p1_T15,C,38,5,50,15,0.25,0.15,1.0,0.0
0.4515685031123989,0.060586045593549326,0.3094741634566574,0.1236032103490989,50,p1_T15,C,39,5,50,15,0.25,0.15,1.0,0.0
0.4208294414110061,0.1269456720370273,0.260155721283141,0.08858223687968837,50,p1_T15,C,40,5,50,15,0.25,0.15,1.0,0.0
0.41368293740588946,0.10237477826145686,0.26888568208348385,0.09406447651886894,50,p1_T15,C,41,5,50,15,0.25,0.15,1.0,0.0
0.40668233885422167,0.08138026779018345,0.26172717635269993,0.0894067322867918,50,p1_T15,C,42,5,50,15,0.25,0.15,1.0,0.0
0.5044638064776887,0.07994064958022239,0.3376613665795852,0.14602960628752026,50,p1_T15,C,43,5,50,15,0.25,0.15,1.0,0.0
0.4823191510997701,0.030569368087292527,0.3638057086216104,0.16487823925102407,50,p1_T15,C,44,5,50,15,0.25,0.15,1.0,0.0
