bv_raw,bv_nc,crc_raw,crc_nc,n_units_used,tag,dgp,rep,N,C,T_c,het_scale,nl_scale,factor_scale,bv_true,pred_raw,pred_nc
0.16850856192314245,0.025015724408060675,0.13037204654347057,0.038780975168385634,100,val_C100,A,40,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1672841954328427,0.029956462190914728,0.13055155100107968,0.03858327340264436,100,val_C100,A,41,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16988046237950974,0.03218867813241952,0.13030077474193288,0.0388831523243147,100,val_C100,A,42,5,100,40,0.25,0.15,1.0,0.0,A,A
0.16981960033402013,0.03267507995689692,0.12904234522154368,0.03764224222834199,100,val_C100,A,43,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17007353631895833,0.02918635345083506,0.13038866769627228,0.03889482782947181,100,val_C100,A,44,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17140275582417291,0.03309149862616555,0.13078877014970225,0.03893197932513926,100,val_C100,A,45,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17281956502723314,0.040103465823051805,0.13155208137581492,0.039170182906293316,100,val_C100,A,46,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17245203117644703,0.03355460383569587,0.13094027433077526,0.03887832444708893,100,val_C100,A,47,5,100,40,0.25,0.15,1.0,0.0,A,A
0.17135157215863742,0.03246717188971516,0.1314844269172469,0.039717471756159875,100,val_C100,A,48,5,100,40,0.25,0.15,1.0,0.0,A,A
0.1701940225497267,0.03198535023849866,0.13025969072712884,0.038728266185359086,100,val_C100,A,49,5,100,40,0.25,0.15,1.0,0.0,A,A
0.2406337272457791,0.14480244624697788,0.13054164330394147,0.038881036823653216,100,val_C100,B,0,5,100,40,0.25,0.15,1.0,0.12,B,B
0.2623637723841075,0.19272713819527598,0.13109932914846487,0.03892120045682847,100,val_C100,B,1,5,100,40,0.25,0.15,1.0,0.15,B,B
0.24554125595709586,0.15520874501519447,0.13008364947924722,0.03834946177644366,100,val_C100,B,2,5,100,40,0.25,0.15,1.0,0.14,B,B
0.23155523763216895,0.14155252060845794,0.13009728416955854,0.038404574717958176,100,val_C100,B,3,5,100,40,0.25,0.15,1.0,0.12,B,B
0.2535431442771046,0.18166865193400178,0.13057928866716706,0.0389272052009123,100,val_C100,B,4,5,100,40,0.25,0.15,1.0,0.16,B,B
0.27815255448904946,0.21171745027798003,0.13001124462186578,0.038372434248305096,100,val_C100,B,5,5,100,40,0.25,0.15,1.0,0.17,B,B
0.24756941156133128,0.16618870393494395,0.1297267487187056,0.038377518524993014,100,val_C100,B,6,5,100,40,0.25,0.15,1.0,0.14,B,B
0.2514671880736841,0.17057783006085223,0.13020953176921296,0.038698511690053804,100,val_C100,B,7,5,100,40,0.25,0.15,1.0,0.13,B,B
0.22848814016511848,0.1352278301927657,0.12888788859419645,0.037742313798098115,100,val_C100,B,8,5,100,40,0.25,0.15,1.0,0.11,B,B
0.23463130698000229,0.1422939417051006,0.1293900104651424,0.03795153622374462,100,val_C100,B,9,5,100,40,0.25,0.15,1.0,0.12,B,B
0.26069337033894874,0.18671351375182949,0.13028794093051868,0.03861927042619085,100,val_C100,B,10,5,100,40,0.25,0.15,1.0,0.16,B,B
0.2378309223649257,0.1471484478717909,0.13077491181563228,0.03901030670701712,100,val_C100,B,11,5,100,40,0.25,0.15,1.0,0.12,B,B
0.23436853163168794,0.15214519151379396,0.131355961245779,0.0393136788193865,100,val_C100,B,12,5,100,40,0.25,0.15,1.0,0.13,B,B
0.22714833905579165,0.1271609251786084,0.13067271339848396,0.03906873918256446,100,val_C100,B,13,5,100,40,0.25,0.15,1.0,0.1,B,B
0.23894643018951128,0.15574093685566262,0.1308502401317384,0.03886732999263473,100,val_C100,B,14,5,100,40,0.25,0.15,1.0,0.12,B,B
0.24380222206772537,0.15304875114009223,0.1298281596922487,0.03846833169650216,100,val_C100,B,15,5,100,40,0.25,0.15,1.0,0.14,B,B
0.2640547480979499,0.18792853832284195,0.13084042193892817,0.03909862951075304,100,val_C100,B,16,5,100,40,0.25,0.15,1.0,0.14,B,B
0.23610312815241355,0.13975044715935206,0.1298538403298795,0.03850230289147416,100,val_C100,B,17,5,100,40,0.25,0.15,1.0,0.12,B,B
0.2275243303697143,0.12513856982478108,0.12984436766742088,0.03861179708829233,100,val_C100,B,18,5,100,40,0.25,0.15,1.0,0.11,B,B
0.24725494921347432,0.15418506358930012,0.13109163887188768,0.03912023852237107,100,val_C100,B,19,5,100,40,0.25,0.15,1.0,0.12,B,B
0.23038508776059247,0.13348851707583617,0.1317140371184022,0.03967983432782531,100,val_C100,B,20,5,100,40,0.25,0.15,1.0,0.1,B,B
0.2420603572877921,0.16235826518223384,0.13007234109723068,0.03816706315077454,100,val_C100,B,21,5,100,40,0.25,0.15,1.0,0.14,B,B
0.23709879044089877,0.1462350393725659,0.1309736360245746,0.03893433631155148,100,val_C100,B,22,5,100,40,0.25,0.15,1.0,0.11,B,B
0.23794032332176368,0.1475544689994864,0.1295125981343621,0.03827509104284356,100,val_C100,B,23,5,100,40,0.25,0.15,1.0,0.13,B,B
0.24891337851259876,0.15914180930542718,0.13043854639678462,0.03843583046879799,100,val_C100,B,24,5,100,40,0.25,0.15,1.0,0.13,B,B
0.2418327617595982,0.16056778398870086,0.12998059912384577,0.03811391837895402,100,val_C100,B,25,5,100,40,0.25,0.15,1.0,0.14,B,B
0.23708561768440795,0.14974591264558698,0.13142049540283263,0.03924658049169399,100,val_C100,B,26,5,100,40,0.25,0.15,1.0,0.12,B,B
0.23894787930453454,0.15509486251428906,0.13129265392282985,0.038938372623312845,100,val_C100,B,27,5,100,40,0.25,0.15,1.0,0.12,B,B
