T_c,pert_scale,rep,C,bv,tc_times_bv,tau2_learned,n_shrunk,mean_delta_norm,auroc_poolA,auroc_poolB,auroc_hnavar,auroc_cold,hn_minus_poolB,hn_minus_cold,mse_poolA,mse_poolB,mse_hnavar,mse_cold,mse_hn_vs_poolB,mse_hn_vs_cold,bv_raw,bv_nc,noise_floor,crc_nc,win,tc_x_bvnc,snr,tc_x_snr
40,0.25,5,20,0.1539937984479784,6.159751937919136,0.7253397107124329,0,0.2112147289036508,1.0,1.0,0.9244791666666666,0.6338541666666667,-0.0755208333333333,0.2906249999999999,0.7787626147270202,0.7760928332805633,0.8119697287678719,0.8641284659504891,0.0358768954873085,-0.0521587371826172,0.16709346536214972,0.04018252993910347,0.16874862762233808,0.03995493325184665,0,1.607301197564139,0.238120632477276,9.52482529909104
40,0.25,6,20,0.1642794523633609,6.571178094534438,0.7530196905136108,0,0.2177195458526709,0.8141414141414142,0.9030303030303032,0.8227272727272726,0.5762626262626263,-0.0803030303030304,0.2464646464646464,0.8356811061501503,0.8660927385091781,0.909082555770874,0.9814371213316916,0.0429898172616959,-0.0723545655608176,0.17357161428719334,0.0462006317279763,0.17002921046837538,0.036672036130631344,0,1.8480252691190522,0.2717217329934576,10.868869319738304
40,0.25,7,20,0.1673479803588146,6.6939192143525865,0.7596386671066284,0,0.2227567930771099,1.0,0.9984375,0.9276041666666666,0.5869791666666667,-0.0708333333333334,0.3406249999999998,0.8548261374235153,0.8645263910293579,0.8777015209197998,0.9502372205257416,0.0131751298904418,-0.0725356996059417,0.1751859185783146,0.05675047483093202,0.1654005422364471,0.03794712579666446,0,2.2700189932372807,0.3431093638726094,13.724374554904376
40,1.0,0,20,0.2315656633029227,9.262626532116908,0.9297725558280944,0,0.894753527841617,0.9109374999999998,0.9526041666666666,0.871875,0.6791666666666667,-0.0807291666666666,0.1927083333333332,0.6751933999359607,0.772579662501812,0.6651857890188694,0.8552303358912468,-0.1073938734829426,-0.1900445468723773,0.2416150377111549,0.16361146316791098,0.1539226239794387,0.039722126947819535,1,6.544458526716439,1.0629461669635163,42.51784667854065
40,1.0,1,20,0.2529779362835208,10.119117451340834,0.9244046807289124,0,0.986529099671012,0.8444444444444443,0.9025252525252528,0.8368686868686869,0.6939393939393941,-0.0656565656565658,0.1429292929292928,0.8591771468520164,0.985479399561882,0.7102423921227455,0.7773189648985863,-0.2752370074391365,-0.0670765727758407,0.26171307415834477,0.190146979764289,0.15629617983759234,0.04091842881485396,1,7.605879190571559,1.216581108776114,48.66324435104456
40,1.0,2,20,0.2066306546301939,8.265226185207757,0.8681250810623169,0,0.7180514029261756,0.7647058823529413,0.6931372549019607,0.7676470588235295,0.5637254901960785,0.0745098039215688,0.2039215686274509,0.8661133661866188,0.8985236704349517,0.8241093337535859,0.939729791879654,-0.0744143366813658,-0.115620458126068,0.2084141952397838,0.10680986163373352,0.16067420997710374,0.04275959145223937,1,4.272394465349341,0.6647604593727521,26.590418374910083
40,1.0,3,20,0.2192620471359667,8.770481885438668,0.9009574055671692,0,0.8350929869677748,0.85,0.8375,0.8392857142857144,0.6702380952380951,0.0017857142857143,0.1690476190476193,0.623295471817255,0.6479080855846405,0.6322927236557007,0.7485564619302749,-0.0156153619289398,-0.1162637382745742,0.22649042121589538,0.15100098441656515,0.15808659045426282,0.03708259166754855,1,6.040039376662606,0.9551789559295502,38.20715823718201
40,1.0,4,20,0.2268888962717123,9.075555850868495,0.8872776627540588,0,0.8791355139935547,0.8131868131868133,0.7846153846153847,0.8027472527472529,0.6428571428571427,0.0181318681318681,0.1598901098901102,1.0111462786793708,1.0158091813325882,0.8411562703549862,0.905232486128807,-0.174652910977602,-0.0640762157738208,0.24097683990830607,0.1583336129892047,0.160190564539234,0.03874564128681656,1,6.333344519568188,0.988407859380666,39.53631437522664
40,1.0,5,20,0.2244723928070428,8.978895712281714,0.8992593884468079,0,0.8203036709954452,0.9911458333333334,0.8875,0.8302083333333334,0.6661458333333333,-0.0572916666666665,0.1640625000000001,0.741689196228981,0.7873639270663262,0.7063586443662644,0.796062184870243,-0.0810052827000618,-0.0897035405039786,0.23367216314251962,0.15090070748767073,0.15727243496417365,0.035257817806088144,1,6.036028299506829,0.9594860505723436,38.37944202289374
40,1.0,6,20,0.2164194700893807,8.656778803575232,0.869698703289032,1,0.8238701310703025,0.7946428571428573,0.8494047619047619,0.7726190476190476,0.6452380952380952,-0.0767857142857142,0.1273809523809524,0.8522408351302146,0.8956491887569428,0.8144503355026245,0.9363679468631744,-0.0811988532543183,-0.12191761136055,0.22396059280760244,0.1375418641253278,0.1582053377973133,0.03923720357062959,1,5.501674565013111,0.869388264898756,34.77553059595024
40,1.0,7,20,0.2322838022599317,9.291352090397272,0.921597957611084,0,0.9464870767203072,0.865625,0.9276041666666666,0.815625,0.675,-0.1119791666666665,0.140625,1.0257265657186507,1.094346995651722,0.920268689095974,1.024916633963585,-0.174078306555748,-0.1046479448676109,0.2399540645786655,0.15700955451242712,0.1587781880536916,0.0383358026979114,1,6.280382180497085,0.9888609791877307,39.55443916750923
80,0.05,0,20,0.1010459238948637,8.083673911589104,0.6377191543579102,0,0.0392540168402901,1.0,0.9720238095238096,0.9125,0.5863095238095238,-0.0595238095238095,0.3261904761904761,0.8278128251433372,0.8371231272816658,0.861979503929615,0.9233869105577468,0.0248563766479491,-0.0614074066281319,0.10448577717788655,0.014567027405645434,0.1129373021460093,0.024547800975278415,0,1.1653621924516346,0.12898331312016528,10.318665049613223
80,0.05,1,20,0.1091879619229671,8.735036953837374,0.6701019406318665,0,0.0450297666448608,1.0,1.0,0.9578124999999998,0.6604166666666667,-0.0421875000000001,0.2973958333333332,0.9386673599481584,0.9527605533599852,0.9771461069583892,1.0537692934274674,0.0243855535984039,-0.076623186469078,0.11489135435560043,0.025916714111793148,0.112210134849445,0.02697950850271599,0,2.073337128943452,0.2309658940038368,18.477271520306942
80,0.05,2,20,0.1037054431440066,8.296435451520534,0.6564247608184814,0,0.0462569978240116,1.0,1.0,0.9557291666666669,0.659375,-0.0442708333333332,0.2963541666666667,0.8981038957834244,0.8969473004341125,0.915576872229576,0.9512367725372316,0.0186295717954635,-0.0356599003076554,0.10907152316990663,0.02194421718629143,0.11442096310966626,0.025159664311751248,0,1.7555373749033143,0.1917849368673736,15.342794949389889
80,0.05,3,20,0.1052085194139736,8.41668155311789,0.6571530103683472,0,0.0410689956095451,1.0,1.0,0.9593406593406596,0.6071428571428571,-0.0406593406593405,0.3521978021978024,0.8351571530103683,0.831704393029213,0.842745378613472,0.8830610632896423,0.011040985584259,-0.0403156846761703,0.10929347508531415,0.022020169184086346,0.11293279560270218,0.028758162533980072,0,1.7616135347269077,0.1949847169422189,15.59877735537751
80,0.05,4,20,0.1146717704944746,9.173741639557967,0.6509483456611633,0,0.0408897053046829,1.0,1.0,0.9600000000000002,0.5479999999999999,-0.0399999999999998,0.4120000000000002,0.925981679558754,0.9321549862623216,0.9379349052906036,0.992594203352928,0.0057799190282821,-0.0546592980623245,0.1188518505572064,0.039129320587516274,0.11338918083619622,0.026160027990017407,0,3.130345647001302,0.34508866100764146,27.60709288061132
80,0.05,5,20,0.1099612780335379,8.796902242683037,0.6477683186531067,0,0.0387767780112822,1.0,1.0,0.96,0.6060000000000001,-0.04,0.3539999999999998,0.9054137110710144,0.9069939166307448,0.9277341902256012,0.9640494644641876,0.0207402735948563,-0.0363152742385863,0.11338449464946568,0.027568708844225402,0.11411420066363952,0.02821100448785981,0,2.2054967075380323,0.24158876532366305,19.327101225893045
80,0.05,6,20,0.1077227264714681,8.617818117717452,0.6599189639091492,0,0.0495798678945557,0.9732323232323232,0.974242424242424,0.9262626262626265,0.607070707070707,-0.0479797979797976,0.3191919191919193,0.885794386267662,0.8862395793199539,0.916421502828598,0.9791810005903244,0.0301819235086441,-0.0627594977617264,0.11220268637910663,0.02804202655365286,0.11160552536426645,0.027308298910477813,0,2.243362124292229,0.25126019936850974,20.10081594948078
80,0.05,7,20,0.1084049071906815,8.672392575254527,0.674091637134552,0,0.0518064714055947,1.0,1.0,0.96875,0.6557291666666666,-0.03125,0.3130208333333334,0.828415048122406,0.8385689586400986,0.8303196430206299,0.8915710151195526,-0.0082493156194687,-0.0612513720989227,0.112859221199484,0.029681593928741642,0.11087256685139266,0.02539410133439666,1,2.374527514299331,0.26770908955797135,21.416727164637706
80,0.25,0,20,0.1213000972897198,9.704007783177587,0.6876316666603088,0,0.2484746470671916,0.8999999999999998,0.91,0.873,0.6355000000000002,-0.0369999999999999,0.2374999999999998,0.8374468460679054,0.8443005949258804,0.8665658444166183,0.9185378849506378,0.0222652494907379,-0.0519720405340194,0.12588619682504,0.04965958474754962,0.11309272950102547,0.026589166780915767,0,3.9727667798039694,0.4391050155624666,35.12840124499733
80,0.25,1,20,0.1183365821811223,9.466926574489792,0.6883540153503418,0,0.2266868923810343,1.0,1.0,0.9656565656565655,0.6343434343434343,-0.0343434343434344,0.3313131313131312,0.8037523299455642,0.818055835366249,0.8141124367713928,0.8858705759048462,-0.0039433985948562,-0.0717581391334534,0.12243037035515587,0.051582905054747726,0.11064472255443975,0.025847054038863473,1,4.126632404379818,0.46620303132277957,37.29624250582236
80,0.25,2,20,0.1167396442401338,9.33917153921071,0.6684007048606873,0,0.1992983929841095,0.9950549450549452,0.993956043956044,0.90989010989011,0.6159340659340659,-0.0840659340659341,0.293956043956044,0.8590239092707634,0.8641434848308563,0.8626335352659226,0.9043750464916228,-0.0015099495649337,-0.0417415112257003,0.12112690794951768,0.0402309577610288,0.11217263652261464,0.026137558865490653,1,3.218476620882304,0.35865215446654863,28.69217235732389
80,0.25,3,20,0.113314369799871,9.065149583989683,0.6685267686843872,0,0.2052785392436083,1.0,1.0,0.8946666666666667,0.602,-0.1053333333333332,0.2926666666666667,0.9098728999495508,0.924483934044838,0.9455012172460556,1.0098623752593994,0.0210172832012176,-0.0643611580133437,0.11614380161914284,0.03478066751825925,0.11332955076961414,0.02829246279758628,0,2.78245340146074,0.30689848571767764,24.55187885741421
80,0.25,4,20,0.1166537374275436,9.332298994203487,0.6665045022964478,0,0.2037142878477139,1.0,1.0,0.9863095238095236,0.6678571428571429,-0.0136904761904762,0.3184523809523808,0.8677250921726227,0.8683980911970138,0.8927712112665176,0.9374814093112944,0.0243731200695037,-0.0447101980447769,0.12130617311728903,0.04080805022916606,0.11300246564741519,0.027110071341377225,0,3.2646440183332848,0.36112530815472077,28.89002465237766
80,0.25,5,20,0.1174513317632689,9.396106541061512,0.661038875579834,0,0.2228000607901216,0.9929292929292928,0.97020202020202,0.905050505050505,0.656060606060606,-0.065151515151515,0.2489898989898989,0.922445210814476,0.9417119204998016,0.945856922864914,1.008930394053459,0.0041450023651122,-0.0630734711885451,0.12217426988791733,0.04758696393184768,0.11125344314763157,0.02460098582234244,0,3.8069571145478145,0.42773475216133783,34.218780172907024
80,0.25,6,20,0.1137047841532037,9.096382732256302,0.647905170917511,0,0.2106036675074492,0.8714285714285716,0.8741758241758243,0.7862637362637364,0.6076923076923076,-0.0879120879120879,0.1785714285714287,0.982978954911232,0.9951000988483428,0.9988777428865432,1.0493654251098632,0.0037776440382003,-0.0504876822233198,0.1174316533833623,0.031668177787240716,0.11546169376392608,0.02749076418272194,0,2.533454222979257,0.27427432211404873,21.941945769123897
80,0.25,7,20,0.1253948700590547,10.031589604724385,0.7163876295089722,0,0.2405311234645866,0.998,0.9975,0.948,0.6435,-0.0494999999999998,0.3045000000000001,0.8564577341079712,0.8590347915887833,0.8480756610631943,0.9282725423574448,-0.0109591305255889,-0.0801968812942504,0.12938438533161434,0.0612593335195978,0.10958829674956756,0.026529488019717044,1,4.900746681567824,0.5589952151513801,44.71961721211041
80,1.0,0,20,0.1852624830554617,14.820998644436935,0.831327497959137,0,0.838342155331512,0.9898809523809522,0.995238095238095,0.8857142857142856,0.7339285714285714,-0.1095238095238094,0.1517857142857142,0.8903407260775567,0.8734798535704613,0.8089431673288345,0.8467579051852226,-0.0645366862416267,-0.0378147378563881,0.18808761762249598,0.13321212464023796,0.10487115748819273,0.029481600016345106,1,10.656969971219038,1.2702455835412716,101.61964668330172
80,1.0,1,20,0.1987525310133201,15.900202481065609,0.8448119759559631,0,0.9092128836376474,0.9272727272727272,0.972222222222222,0.9242424242424242,0.7141414141414141,-0.0479797979797977,0.2101010101010101,0.6666670918464661,0.7451276391744613,0.6094348147511482,0.7217931389808655,-0.1356928244233131,-0.1123583242297172,0.2022287937319513,0.15888803551408173,0.10376750875580014,0.026744084598240497,1,12.711042841126538,1.5311925420508912,122.4954033640713
80,1.0,2,20,0.1975548902213605,15.804391217708847,0.8411501049995422,0,0.8597345631271581,0.8333333333333333,0.8197916666666666,0.8598958333333332,0.7270833333333333,0.0401041666666666,0.1328124999999999,0.8509324193000793,0.8666250020265579,0.78590607047081,0.8608843743801117,-0.0807189315557479,-0.0749783039093017,0.20163721954804747,0.15423484471787977,0.10368174045870283,0.030258734317709184,1,12.33878757743038,1.4875796262246639,119.0063700979731
80,1.0,3,20,0.2003083070167438,16.024664561339506,0.8529835343360901,1,0.85242668360536,0.8823232323232324,0.8919191919191919,0.8464646464646464,0.704040404040404,-0.0454545454545455,0.1424242424242423,0.8963917985558509,0.9353813782334328,0.7875292554497719,0.930771817266941,-0.1478521227836609,-0.1432425618171691,0.20545129182495292,0.16243586625634726,0.1028228591840316,0.027376193265413205,1,12.99486930050778,1.579764145301783,126.38113162414264
80,1.0,4,20,0.1787833443978949,14.3026675518316,0.864611029624939,0,0.7963661840646913,0.9086666666666666,0.7226666666666668,0.8320000000000001,0.7806666666666666,0.1093333333333332,0.0513333333333334,0.8238291352987289,0.8549574047327042,0.7551556289196014,0.8261769324541092,-0.0998017758131027,-0.0710213035345077,0.18711993136165364,0.12950290193211672,0.10673859808407055,0.027042751829512983,1,10.360232154569339,1.2132715274198778,97.06172219359021
80,1.0,5,20,0.1841561921941902,14.732495375535224,0.8316636681556702,0,0.8350282721693046,1.0,1.0,0.934065934065934,0.7516483516483515,-0.0659340659340659,0.1824175824175825,0.851371493935585,0.85598955899477,0.7854708880186081,0.8659987106919289,-0.0705186709761619,-0.0805278226733208,0.18889035572463747,0.13688546429748727,0.10527454773664736,0.026329919332001836,1,10.950837143798982,1.3002712169319133,104.02169735455305
80,1.0,6,20,0.2048703075020221,16.38962460016177,0.8534377813339233,0,0.9134784611177432,0.7555555555555556,0.6267676767676768,0.7676767676767677,0.7287878787878787,0.1409090909090909,0.038888888888889,0.9517940416932106,0.9874842420220376,0.7758350476622582,0.8537556648254394,-0.2116491943597793,-0.0779206171631812,0.2097469502671557,0.1618368374401751,0.10400138232522252,0.03026502228815532,1,12.946946995214008,1.5561027538470156,124.48822030776125
80,1.0,7,20,0.1938997618867076,15.511980950936614,0.8318232297897339,1,0.8625940743420164,0.9884615384615384,0.9868131868131867,0.9148351648351648,0.737912087912088,-0.071978021978022,0.1769230769230768,0.9263307094573976,0.9220060363411904,0.8631386011838913,0.91972746104002,-0.058867435157299,-0.0565888598561287,0.19749466753534062,0.1489284890769874,0.1056236192770651,0.025806864381657548,1,11.914279126158993,1.4099922924088386,112.79938339270709
150,0.05,0,20,0.0801449654044631,12.021744810669468,0.6462134122848511,0,0.0496675236110957,1.0,1.0,0.9549999999999998,0.7425000000000002,-0.0450000000000001,0.2124999999999997,0.8418731480836869,0.8523607462644577,0.8573330879211426,0.9255525410175324,0.0049723416566849,-0.0682194530963897,0.08270517052741189,0.024765419465875863,0.07901609770136377,0.020583576343852696,0,3.7148129198813793,0.31342245676919106,47.01336851537866
150,0.05,1,20,0.0770475461851239,11.557131927768596,0.6218276619911194,0,0.0491083388132741,1.0,1.0,0.9915,0.758,-0.0085,0.2334999999999999,0.8864286601543426,0.8916025012731552,0.8996792018413544,0.9428899019956588,0.0080767005681992,-0.0432107001543045,0.08020219780903308,0.018215305746926945,0.0794605227240534,0.02095058588118693,0,2.7322958620390416,0.22923717491998086,34.38557623799713
150,0.05,2,20,0.0786856319281439,11.802844789221597,0.6042878031730652,0,0.0516175121920168,1.0,1.0,0.988,0.7554999999999998,-0.0119999999999999,0.2325000000000002,0.8742325335741044,0.8756081730127334,0.8760938256978988,0.9253485292196274,0.0004856526851654,-0.0492547035217285,0.08067419998550467,0.024771373295344633,0.07977909166168612,0.01973777775503034,0,3.715705994301695,0.3104995654800251,46.57493482200377
150,0.05,3,20,0.0797153831948944,11.957307479234164,0.6208696365356445,0,0.0421991402598304,0.9733333333333332,0.9913333333333334,0.9426666666666668,0.7613333333333333,-0.0486666666666666,0.1813333333333334,0.8340818524360657,0.8341317564249039,0.8472958415746689,0.8809523224830628,0.0131640851497649,-0.0336564809083939,0.08234178576055978,0.025633602775213423,0.07996033413569742,0.019430969445307113,0,3.8450404162820133,0.3205789852217436,48.08684778326154
150,0.05,4,20,0.0746106332097972,11.191594981469589,0.617393434047699,0,0.0425754491073761,1.0,1.0,0.9978021978021978,0.7532967032967033,-0.0021978021978021,0.2445054945054945,0.9432169049978256,0.941269251704216,0.9459901124238967,0.9823444426059724,0.0047208607196806,-0.0363543301820755,0.07755238324632492,0.01237552780910517,0.08027741257626507,0.021503245327328828,0,1.8563291713657757,0.15415952522570633,23.12392878385595
150,0.05,5,20,0.0737294183493725,11.059412752405883,0.6153064966201782,0,0.0437439581084663,1.0,1.0,0.9959595959595958,0.7494949494949494,-0.0040404040404041,0.2464646464646464,0.8530388593673706,0.8569289892911911,0.8606416553258895,0.8887440621852875,0.0037126660346984,-0.0281024068593979,0.07621438812396202,0.017490235058819324,0.07891823482369316,0.019032915377434,0,2.6235352588228986,0.2216247626152978,33.24371439229467
150,0.05,6,20,0.0773800043102312,11.607000646534685,0.6158208847045898,0,0.0406211557684124,0.988095238095238,0.9874999999999998,0.9398809523809524,0.7154761904761904,-0.0476190476190474,0.224404761904762,0.8993253201246262,0.9062998086214066,0.9129998922348024,0.9632133215665816,0.0067000836133956,-0.0502134293317794,0.07938473108756304,0.018888511551309578,0.08026016671340677,0.022366629420768523,0,2.8332767326964365,0.23534104556195015,35.30115683429252
150,0.05,7,20,0.0779390778661676,11.690861679925144,0.5976095199584961,0,0.0425217292516363,1.0,1.0,0.9934065934065934,0.7379120879120877,-0.0065934065934065,0.2554945054945057,0.9272374480962752,0.931887298822403,0.9377035915851591,0.9823625922203064,0.0058162927627563,-0.0446590006351471,0.0799662346476086,0.017576877641422385,0.0809277003592729,0.022400000192372562,0,2.6365316462133577,0.2171923527221342,32.57885290832013
150,0.25,0,20,0.0857203273542875,12.858049103143127,0.6397952437400818,0,0.2244220228035782,1.0,1.0,0.9901041666666666,0.7479166666666667,-0.0098958333333334,0.2421874999999999,0.8915451824665069,0.8976477384567261,0.8937247157096863,0.930121973156929,-0.0039230227470398,-0.0363972574472427,0.08837830005274169,0.03904244622606658,0.07966718635444772,0.019973864354084415,1,5.856366933909986,0.49006934991230405,73.5104024868456
150,0.25,1,20,0.097205291797451,14.58079376961765,0.6278564929962158,0,0.2593964909926345,0.9963541666666668,0.9927083333333332,0.9421875,0.68125,-0.0505208333333332,0.2609374999999999,0.8573949784040451,0.8628470808267593,0.8627735376358032,0.907939565181732,-7.354319095609352e-05,-0.0451660275459289,0.09946740461230989,0.05454655730845943,0.07944778406910023,0.021740111109188092,1,8.181983596268914,0.6865711605123839,102.98567407685758
150,0.25,2,20,0.0857333181994796,12.859997729921943,0.6252769827842712,0,0.2135186840201121,1.0,1.0,1.0,0.7976190476190476,0.0,0.2023809523809524,0.9100359588861464,0.9152692317962646,0.9091105669736862,0.9522042036056518,-0.0061586648225784,-0.0430936366319656,0.08821286949774011,0.0365246310211064,0.07969809490193744,0.01905022418967447,1,5.47869465316596,0.4582873789649205,68.74310684473808
150,0.25,3,20,0.0815476836286166,12.2321525442925,0.6215105056762695,0,0.1943406278894952,1.0,1.0,0.978,0.7613333333333333,-0.0219999999999999,0.2166666666666667,0.9211343884468078,0.9290110051631928,0.9264076054096222,0.991473713517189,-0.0026033997535706,-0.0650661081075668,0.08420572865204004,0.0300431811647773,0.07882244538660918,0.019791196639067466,1,4.506477174716595,0.3811500774610732,57.17251161916098
150,0.25,4,20,0.0880654260349504,13.209813905242571,0.6178654432296753,0,0.2155829969510519,1.0,1.0,0.993939393939394,0.7267676767676768,-0.0060606060606061,0.267171717171717,0.9221337080001832,0.932143098115921,0.9339231073856352,1.0047616839408875,0.0017800092697143,-0.0708385765552521,0.09169872437224562,0.04321474465373103,0.07879018625593001,0.019935914851233433,0,6.482211698059654,0.5484787726400195,82.27181589600293
150,0.25,5,20,0.0899185551158862,13.48778326738294,0.6411880254745483,0,0.2159505175339313,1.0,1.0,0.9692708333333334,0.68125,-0.0307291666666665,0.2880208333333334,0.8985002398490906,0.9013559341430664,0.9036104410886764,0.9482543230056762,0.0022545069456101,-0.0446438819169997,0.09191354732105252,0.043708662712917484,0.07924786161454969,0.018408822201348513,0,6.556299406937622,0.5515437492245556,82.73156238368334
150,0.25,6,20,0.0914833348406723,13.722500226100852,0.6264223456382751,0,0.2285607841455989,1.0,1.0,0.964141414141414,0.657070707070707,-0.035858585858586,0.3070707070707069,0.9259082287549972,0.9289318263530733,0.9326204538345336,0.9676897913217544,0.0036886274814605,-0.0350693374872207,0.09426539093049965,0.045487717011729385,0.08009970291874137,0.02074948136134245,0,6.823157551759408,0.5678887106220012,85.18330659330017
150,0.25,7,20,0.0925024731904554,13.875370978568323,0.6397626399993896,0,0.2557741217971859,1.0,1.0,0.978,0.6715000000000001,-0.022,0.3064999999999999,0.8533092856407165,0.8581101924180985,0.8574291974306106,0.8907889634370804,-0.0006809949874878,-0.0333597660064697,0.09485146563400723,0.047556728071029834,0.0794381899092195,0.019081493434295722,1,7.133509210654475,0.5986632893495785,89.79949340243677
150,1.0,0,20,0.1519548427552402,22.793226413286032,0.8026785850524902,0,0.7896721998518317,0.84375,0.878125,0.92578125,0.825,0.0476562499999999,0.10078125,0.8736660480499268,0.8781443268060685,0.8057217419147491,0.9021289259195328,-0.0724225848913193,-0.0964071840047836,0.15525618488620985,0.11341585086953733,0.07588336166850727,0.020296900795720337,1,17.0123776304306,1.4946076238028159,224.19114357042238
150,1.0,1,20,0.190831952253168,28.62479283797521,0.8556954860687256,0,0.8751633442054295,0.8210000000000003,0.8925000000000001,0.911,0.745,0.0185,0.1660000000000001,0.8811080008745193,0.9167782813310624,0.7573329344391823,0.865845388174057,-0.15944534689188,-0.1085124537348747,0.18957426598097085,0.15989035133651028,0.07315847259612351,0.019680362692020156,1,23.98355270047654,2.18553430194198,327.830145291297
150,1.0,2,20,0.1801828955590323,27.02743433385485,0.8567332029342651,1,0.9323846654321264,0.9696969696969694,0.96010101010101,0.9065656565656566,0.7727272727272727,-0.0535353535353533,0.1338383838383838,0.6524029701948166,0.6971447631716728,0.5746096044778823,0.7239425346255303,-0.1225351586937905,-0.1493329301476479,0.18052926422381993,0.1489080508667883,0.07094985821028388,0.020121535331856056,1,22.336207630018244,2.098778695588777,314.81680433831656
150,1.0,3,20,0.1674499104431318,25.11748656646978,0.7918188571929932,1,0.85254388396836,0.9576923076923076,0.9752747252747253,0.9302197802197802,0.7565934065934063,-0.0450549450549448,0.1736263736263739,0.7677978694438934,0.7847028523683548,0.7020437747240067,0.7603341042995453,-0.0826590776443481,-0.0582903295755385,0.1674559442263247,0.13173267636742172,0.07469924648201957,0.020852254726701838,1,19.75990145511326,1.7635074324227666,264.526114863415
150,1.0,4,20,0.1501034208128668,22.515513121930024,0.7386391758918762,0,0.7465479192092779,0.974,0.946,0.904,0.7646666666666667,-0.042,0.1393333333333332,0.8926137983798981,0.9007812887430192,0.8148846745491027,0.8817149430513382,-0.0858966141939163,-0.0668302685022355,0.153318659229841,0.11130854971603198,0.07630255954243947,0.020287728538905706,1,16.696282457404795,1.4587787144168103,218.81680716252154
150,1.0,5,20,0.1735411221514363,26.03116832271545,0.7832673192024231,0,0.8808869600808027,0.9453125,0.9505208333333336,0.9208333333333334,0.7869791666666667,-0.0296875000000002,0.1338541666666667,0.6938859909772873,0.7375323966145515,0.637088093161583,0.7916007250547409,-0.1004443034529685,-0.1545126318931579,0.17162181283630723,0.13757840328212065,0.07391944671911016,0.018701093932130586,1,20.636760492318096,1.8611936288553543,279.1790443283032
150,1.0,6,20,0.2093140562498946,31.3971084374842,0.9079827070236206,2,0.9427675602426704,0.9327380952380953,0.938690476190476,0.9226190476190476,0.7750000000000001,-0.0160714285714284,0.1476190476190475,0.7848458394408226,0.8187343925237656,0.6626749828457832,0.7927906721830368,-0.1560594096779823,-0.1301156893372536,0.21506979193325423,0.19461346543086397,0.0706283397799477,0.019858865990634522,1,29.192019814629596,2.755458588396796,413.3187882595194
150,1.0,7,20,0.1883089175139645,28.24633762709468,0.8639443516731262,0,0.9236223998903452,1.0,1.0,0.9567708333333332,0.784375,-0.0432291666666666,0.1723958333333333,0.8865431100130081,0.893386572599411,0.779498353600502,0.8322628706693649,-0.113888218998909,-0.0527645170688628,0.1908523900420082,0.15812601287735448,0.07359248074266732,0.018824497795455565,1,23.71890193160317,2.1486707783404895,322.30061675107345
